Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
130	91.06819	1.3469943	94.39686	89.1445	93.37711	0.07999985	93.497856	93.300186	134.2	66.7	519999	61.51239	14.359402	105.10822	39.330135	-61.92991	1.2857028	1595.2719731330872
131	90.85012	1.5167668	94.67266	88.10536	93.411095	0.032428596	93.47194	93.34936	137.75862	66.3	523999	61.48306	14.409003	105.37158	40.345287	-61.90111	1.2578148	1606.847655057907
132	90.73745	1.7974722	94.662384	85.87511	93.40413	0.03078733	93.46226	93.347374	135.3	66.2	527999	61.571365	14.451185	104.36718	40.11672	-61.99318	1.2066239	1618.440530538559
133	91.00979	1.3050421	94.406	89.21686	93.395645	0.078468524	93.50076	93.30066	131.96666	66.4	531999	61.697773	14.389727	104.67012	40.521217	-62.121094	1.289554	1630.0494327545166
134	91.05713	1.591306	94.92803	88.17143	93.417755	0.03157356	93.46821	93.35842	133.03334	66.1	535999	61.706543	14.208871	104.13311	40.26312	-62.122528	1.27275	1644.0024852752686
135	91.235634	1.68104	94.411545	87.47796	93.41144	0.0722787	93.54486	93.30232	129.2258	66.0	539999	61.52475	14.144097	104.833694	40.769176	-61.933617	1.1867085	1655.830569267273
136	90.8828	1.6913747	94.790535	86.44233	93.45227	0.083157845	93.59647	93.33133	135.75862	65.7	543999	61.343925	14.323598	103.94186	40.51411	-61.75287	1.4037608	1668.6058275699615
137	90.63913	1.224416	94.06618	87.009224	93.44805	0.0898658	93.6004	93.30308	137.26666	65.8	547999	61.331657	14.562833	101.306335	39.648914	-61.754025	1.1498345	1679.7110030651093
138	90.42948	0.9281778	91.88286	87.08375	93.403496	0.06538339	93.49637	93.30694	143.14285	66.4	551999	61.661217	14.435062	101.85586	39.32103	-62.09068	1.240316	1690.36314868927
139	89.89979	1.8079956	93.984604	82.80912	93.394424	0.063179985	93.5057	93.31012	150.15384	66.4	555999	61.833355	14.210594	103.39363	39.43173	-62.25383	1.378982	1701.2335555553436
140	91.14219	1.1220903	94.59965	89.94699	93.43781	0.046000693	93.49606	93.34348	131.66667	66.2	559999	61.71831	14.368225	103.91483	40.05634	-62.13342	1.2330296	1712.292752981186
141	90.662796	1.6026437	94.70547	87.30875	93.42543	0.072674125	93.5035	93.30037	136.53334	66.3	563999	61.70787	14.403376	103.445946	40.315292	-62.127304	1.1748013	1723.0886282920837
142	91.314384	1.9510324	94.498276	86.037254	93.37533	0.041187853	93.41768	93.296	127.258064	67.2	567999	61.702015	14.483604	104.15366	40.163494	-62.119267	1.1677476	1734.606948852539
143	90.47314	1.2113606	94.33237	87.4996	93.274704	0.04177941	93.30666	93.15592	142.28572	68.1	571999	61.90318	14.518396	104.20746	39.72337	-62.32259	1.2188379	1748.0564696788788
144	91.79238	1.8744053	94.50974	86.96692	93.36321	0.051238626	93.40704	93.23714	119.82353	67.2	575999	62.0085	14.496036	104.12172	39.902424	-62.430943	1.1472787	1761.7463991641998
145	91.30446	1.612276	94.96432	89.48874	93.4411	0.05836164	93.48308	93.307915	128.12903	66.2	579999	62.216957	14.500571	105.30429	39.74515	-62.636795	1.1700605	1773.4049565792084
146	90.34003	1.5561861	94.42819	86.34378	93.43387	0.06792519	93.49903	93.3001	144.42857	66.2	583999	62.30766	14.439005	105.751976	39.5283	-62.724503	1.124295	1784.6690790653229
147	90.704056	1.2154293	94.51529	88.582794	93.46397	0.018421289	93.49651	93.428444	138.86208	66.0	587999	62.336155	14.401406	105.14596	39.784763	-62.75119	1.0848117	1795.633906841278
148	89.83582	1.4740661	93.81558	85.55724	93.41282	0.06659771	93.496735	93.30005	149.34616	66.2	591999	62.442112	14.35247	105.56835	39.178738	-62.867966	1.2910118	1806.5284082889557
149	90.56619	2.9664385	94.41716	78.61769	93.48509	0.050618056	93.57159	93.411255	138.7931	65.7	595999	62.47739	14.457504	106.46866	38.34916	-62.88851	1.4674131	1817.5444912910461
150	90.56405	1.399015	94.37238	88.09826	93.4591	0.05507557	93.53061	93.374725	140.34483	65.9	599999	62.33069	14.578039	106.50928	38.961376	-62.736107	1.2350668	1828.5568315982819
